linha,coluna,valor,motivo
3145,data_emissao_recebimento,,Data inválida — ignorada
3146,data_emissao_recebimento,,Data inválida — ignorada
3147,data_emissao_recebimento,,Data inválida — ignorada
3148,data_emissao_recebimento,,Data inválida — ignorada
3149,data_emissao_recebimento,,Data inválida — ignorada
3150,vencimento,C/APRES.,Data inválida — ignorada
3150,data_emissao_recebimento,,Data inválida — ignorada
3151,vencimento,Via programática,Data inválida — ignorada
3151,data_emissao_recebimento,,Data inválida — ignorada
3152,data_emissao_recebimento,,Data inválida — ignorada
3153,data_emissao_recebimento,,Data inválida — ignorada
3154,data_emissao_recebimento,,Data inválida — ignorada
3155,data_emissao_recebimento,,Data inválida — ignorada
3156,data_emissao_recebimento,,Data inválida — ignorada
3157,data_emissao_recebimento,,Data inválida — ignorada
3158,data_emissao_recebimento,,Data inválida — ignorada
3159,data_emissao_recebimento,,Data inválida — ignorada
3160,vencimento,C/APRES.,Data inválida — ignorada
3160,data_emissao_recebimento,,Data inválida — ignorada
3161,data_emissao_recebimento,,Data inválida — ignorada
3162,data_emissao_recebimento,,Data inválida — ignorada
3163,data_emissao_recebimento,,Data inválida — ignorada
3164,vencimento,C/APRES.,Data inválida — ignorada
3164,data_emissao_recebimento,,Data inválida — ignorada
3165,data_emissao_recebimento,,Data inválida — ignorada
3166,vencimento,C/APRES.,Data inválida — ignorada
3166,data_emissao_recebimento,,Data inválida — ignorada
3167,data_emissao_recebimento,,Data inválida — ignorada
3168,vencimento,C/APRES.,Data inválida — ignorada
3168,data_emissao_recebimento,,Data inválida — ignorada
3169,data_emissao_recebimento,,Data inválida — ignorada
3170,data_emissao_recebimento,,Data inválida — ignorada
3171,data_emissao_recebimento,,Data inválida — ignorada
3172,data_emissao_recebimento,,Data inválida — ignorada
3173,vencimento,C/APRES.,Data inválida — ignorada
3173,data_emissao_recebimento,,Data inválida — ignorada
3174,data_emissao_recebimento,,Data inválida — ignorada
3175,data_emissao_recebimento,,Data inválida — ignorada
3176,data_emissao_recebimento,,Data inválida — ignorada
3177,data_emissao_recebimento,,Data inválida — ignorada
3178,vencimento,C/APRES.,Data inválida — ignorada
3178,data_emissao_recebimento,,Data inválida — ignorada
3179,data_emissao_recebimento,,Data inválida — ignorada
3180,data_emissao_recebimento,,Data inválida — ignorada
3181,vencimento,C/APRES.,Data inválida — ignorada
3181,data_emissao_recebimento,,Data inválida — ignorada
3182,data_emissao_recebimento,,Data inválida — ignorada
3183,vencimento,15DFM,Data inválida — ignorada
3183,data_emissao_recebimento,,Data inválida — ignorada
3184,data_emissao_recebimento,,Data inválida — ignorada
3185,data_emissao_recebimento,,Data inválida — ignorada
3186,data_emissao_recebimento,,Data inválida — ignorada
3187,vencimento,C/APRES.,Data inválida — ignorada
3187,data_emissao_recebimento,,Data inválida — ignorada
3188,vencimento,C/APRES.,Data inválida — ignorada
3188,data_emissao_recebimento,,Data inválida — ignorada
3189,vencimento,C/APRES.,Data inválida — ignorada
3189,data_emissao_recebimento,,Data inválida — ignorada
3190,vencimento,C/APRES.,Data inválida — ignorada
3190,data_emissao_recebimento,,Data inválida — ignorada
3191,vencimento,C/APRES.,Data inválida — ignorada
3191,data_emissao_recebimento,,Data inválida — ignorada
3192,data_emissao_recebimento,,Data inválida — ignorada
3193,data_emissao_recebimento,,Data inválida — ignorada
3194,data_emissao_recebimento,,Data inválida — ignorada
3195,data_emissao_recebimento,,Data inválida — ignorada
3196,data_emissao_recebimento,,Data inválida — ignorada
3197,data_emissao_recebimento,,Data inválida — ignorada
3198,data_emissao_recebimento,,Data inválida — ignorada
3199,vencimento,C/APRES.,Data inválida — ignorada
3199,data_emissao_recebimento,,Data inválida — ignorada
3200,vencimento,C/APRES.,Data inválida — ignorada
3200,data_emissao_recebimento,,Data inválida — ignorada
3201,vencimento,C/APRES.,Data inválida — ignorada
3201,data_emissao_recebimento,,Data inválida — ignorada
3202,data_emissao_recebimento,,Data inválida — ignorada
3203,data_emissao_recebimento,,Data inválida — ignorada
3204,data_emissao_recebimento,,Data inválida — ignorada
3205,data_emissao_recebimento,,Data inválida — ignorada
3206,data_emissao_recebimento,,Data inválida — ignorada
3207,data_emissao_recebimento,,Data inválida — ignorada
3208,data_emissao_recebimento,,Data inválida — ignorada
3209,data_emissao_recebimento,,Data inválida — ignorada
3210,data_emissao_recebimento,,Data inválida — ignorada
3211,vencimento,C/APRES.,Data inválida — ignorada
3211,data_emissao_recebimento,,Data inválida — ignorada
3212,vencimento,C/APRES.,Data inválida — ignorada
3212,data_emissao_recebimento,,Data inválida — ignorada
3213,data_emissao_recebimento,,Data inválida — ignorada
3214,data_emissao_recebimento,,Data inválida — ignorada
3215,data_emissao_recebimento,,Data inválida — ignorada
3217,vencimento,30DFM,Data inválida — ignorada
3217,data_emissao_recebimento,,Data inválida — ignorada
3218,data_emissao_recebimento,,Data inválida — ignorada
3219,data_emissao_recebimento,,Data inválida — ignorada
3220,data_emissao_recebimento,,Data inválida — ignorada
3221,vencimento,C/APRES.,Data inválida — ignorada
3221,data_emissao_recebimento,,Data inválida — ignorada
3222,vencimento,C/APRES.,Data inválida — ignorada
3222,data_emissao_recebimento,,Data inválida — ignorada
3223,data_emissao_recebimento,,Data inválida — ignorada
3224,vencimento,C/APRES.,Data inválida — ignorada
3224,data_emissao_recebimento,,Data inválida — ignorada
3225,data_emissao_recebimento,,Data inválida — ignorada
3226,vencimento,C/APRES.,Data inválida — ignorada
3227,data_emissao_recebimento,,Data inválida — ignorada
3228,data_emissao_recebimento,,Data inválida — ignorada
3229,data_emissao_recebimento,,Data inválida — ignorada
3230,data_emissao_recebimento,,Data inválida — ignorada
3231,data_emissao_recebimento,,Data inválida — ignorada
3232,data_emissao_recebimento,,Data inválida — ignorada
3233,data_emissao_recebimento,,Data inválida — ignorada
3234,data_emissao_recebimento,,Data inválida — ignorada
3235,data_emissao_recebimento,,Data inválida — ignorada
3236,vencimento,15DFM,Data inválida — ignorada
3236,data_emissao_recebimento,,Data inválida — ignorada
3237,vencimento,Permuta,Data inválida — ignorada
3237,data_emissao_recebimento,,Data inválida — ignorada
3238,vencimento,Permuta,Data inválida — ignorada
3238,data_emissao_recebimento,,Data inválida — ignorada
3239,vencimento,15DFM,Data inválida — ignorada
3239,data_emissao_recebimento,,Data inválida — ignorada
3240,vencimento,15DFM,Data inválida — ignorada
3240,data_emissao_recebimento,,Data inválida — ignorada
3241,vencimento,15DFM,Data inválida — ignorada
3241,data_emissao_recebimento,,Data inválida — ignorada
3242,vencimento,Permuta,Data inválida — ignorada
3242,data_emissao_recebimento,,Data inválida — ignorada
3243,vencimento,Permuta,Data inválida — ignorada
3243,data_emissao_recebimento,,Data inválida — ignorada
3244,vencimento,Permuta,Data inválida — ignorada
3244,data_emissao_recebimento,,Data inválida — ignorada
3245,vencimento,Permuta,Data inválida — ignorada
3245,data_emissao_recebimento,,Data inválida — ignorada
3246,vencimento,Permuta,Data inválida — ignorada
3246,data_emissao_recebimento,,Data inválida — ignorada
3247,vencimento,Permuta,Data inválida — ignorada
3247,data_emissao_recebimento,,Data inválida — ignorada
3248,data_emissao_recebimento,,Data inválida — ignorada
3249,vencimento,15DFM,Data inválida — ignorada
3249,data_emissao_recebimento,,Data inválida — ignorada
3250,vencimento,15DFM,Data inválida — ignorada
3250,data_emissao_recebimento,,Data inválida — ignorada
3251,data_emissao_recebimento,,Data inválida — ignorada
3252,vencimento,Permuta,Data inválida — ignorada
3252,data_emissao_recebimento,,Data inválida — ignorada
3253,vencimento,Permuta,Data inválida — ignorada
3253,data_emissao_recebimento,,Data inválida — ignorada
3254,vencimento,Permuta,Data inválida — ignorada
3254,data_emissao_recebimento,,Data inválida — ignorada
3255,vencimento,Permuta,Data inválida — ignorada
3255,data_emissao_recebimento,,Data inválida — ignorada
3256,vencimento,Permuta,Data inválida — ignorada
3256,data_emissao_recebimento,,Data inválida — ignorada
3257,vencimento,Permuta,Data inválida — ignorada
3257,data_emissao_recebimento,,Data inválida — ignorada
3258,vencimento,Permuta,Data inválida — ignorada
3258,data_emissao_recebimento,,Data inválida — ignorada
3259,vencimento,15DFM,Data inválida — ignorada
3259,data_emissao_recebimento,,Data inválida — ignorada
3260,vencimento,Permuta,Data inválida — ignorada
3260,data_emissao_recebimento,,Data inválida — ignorada
3261,vencimento,Permuta,Data inválida — ignorada
3261,data_emissao_recebimento,,Data inválida — ignorada
3262,vencimento,Permuta,Data inválida — ignorada
3262,data_emissao_recebimento,,Data inválida — ignorada
3263,vencimento,Permuta,Data inválida — ignorada
3264,vencimento,Permuta,Data inválida — ignorada
3265,vencimento,C/APRES.,Data inválida — ignorada
3265,data_emissao_recebimento,,Data inválida — ignorada
3266,vencimento,C/APRES.,Data inválida — ignorada
3266,data_emissao_recebimento,,Data inválida — ignorada
3267,data_emissao_recebimento,,Data inválida — ignorada
3268,data_emissao_recebimento,,Data inválida — ignorada
3269,data_emissao_recebimento,,Data inválida — ignorada
3270,vencimento,C/APRES.,Data inválida — ignorada
3270,data_emissao_recebimento,,Data inválida — ignorada
3271,vencimento,C/APRES.,Data inválida — ignorada
3271,data_emissao_recebimento,,Data inválida — ignorada
3272,vencimento,C/APRES.,Data inválida — ignorada
3272,data_emissao_recebimento,,Data inválida — ignorada
3273,data_emissao_recebimento,,Data inválida — ignorada
3274,data_emissao_recebimento,,Data inválida — ignorada
3275,data_emissao_recebimento,,Data inválida — ignorada
3276,data_emissao_recebimento,,Data inválida — ignorada
3277,data_emissao_recebimento,,Data inválida — ignorada
3278,data_emissao_recebimento,,Data inválida — ignorada
3279,data_emissao_recebimento,,Data inválida — ignorada
3280,data_emissao_recebimento,,Data inválida — ignorada
3281,data_emissao_recebimento,,Data inválida — ignorada
3282,data_emissao_recebimento,,Data inválida — ignorada
3283,data_emissao_recebimento,,Data inválida — ignorada
3284,data_emissao_recebimento,,Data inválida — ignorada
3285,data_emissao_recebimento,,Data inválida — ignorada
3286,data_emissao_recebimento,,Data inválida — ignorada
3287,data_emissao_recebimento,,Data inválida — ignorada
3288,data_emissao_recebimento,,Data inválida — ignorada
3289,data_emissao_recebimento,,Data inválida — ignorada
3290,data_emissao_recebimento,,Data inválida — ignorada
3291,data_emissao_recebimento,,Data inválida — ignorada
3292,vencimento,C/APRES.,Data inválida — ignorada
3292,data_emissao_recebimento,,Data inválida — ignorada
3293,vencimento,C/APRES.,Data inválida — ignorada
3293,data_emissao_recebimento,,Data inválida — ignorada
3294,vencimento,C/APRES.,Data inválida — ignorada
3294,data_emissao_recebimento,,Data inválida — ignorada
3295,data_emissao_recebimento,,Data inválida — ignorada
3296,data_emissao_recebimento,,Data inválida — ignorada
3297,vencimento,C/APRES.,Data inválida — ignorada
3297,data_emissao_recebimento,,Data inválida — ignorada
3298,vencimento,C/APRES.,Data inválida — ignorada
3298,data_emissao_recebimento,,Data inválida — ignorada
3299,vencimento,Via programática,Data inválida — ignorada
3299,data_emissao_recebimento,,Data inválida — ignorada
3300,data_emissao_recebimento,,Data inválida — ignorada
3301,data_emissao_recebimento,,Data inválida — ignorada
3302,data_emissao_recebimento,,Data inválida — ignorada
3314,vencimento,Via programática,Data inválida — ignorada
3314,data_emissao_recebimento,,Data inválida — ignorada
3315,vencimento,Via programática,Data inválida — ignorada
3315,data_emissao_recebimento,,Data inválida — ignorada
3316,vencimento,Via programática,Data inválida — ignorada
3316,data_emissao_recebimento,,Data inválida — ignorada
3317,data_emissao_recebimento,,Data inválida — ignorada
3318,data_emissao_recebimento,,Data inválida — ignorada
3319,vencimento,C/APRES.,Data inválida — ignorada
3319,data_emissao_recebimento,,Data inválida — ignorada
3320,data_emissao_recebimento,,Data inválida — ignorada
3321,data_emissao_recebimento,,Data inválida — ignorada
3322,data_emissao_recebimento,,Data inválida — ignorada
3323,data_emissao_recebimento,,Data inválida — ignorada
3324,data_emissao_recebimento,,Data inválida — ignorada
3325,data_emissao_recebimento,,Data inválida — ignorada
3326,data_emissao_recebimento,,Data inválida — ignorada
3327,data_emissao_recebimento,,Data inválida — ignorada
3328,data_emissao_recebimento,,Data inválida — ignorada
3329,data_emissao_recebimento,,Data inválida — ignorada
3330,data_emissao_recebimento,,Data inválida — ignorada
3331,data_emissao_recebimento,,Data inválida — ignorada
3332,data_emissao_recebimento,,Data inválida — ignorada
3333,data_emissao_recebimento,,Data inválida — ignorada
3335,data_emissao_recebimento,,Data inválida — ignorada
3336,data_emissao_recebimento,,Data inválida — ignorada
3337,vencimento,15DFM,Data inválida — ignorada
3337,data_emissao_recebimento,,Data inválida — ignorada
3338,vencimento,15DFM,Data inválida — ignorada
3338,data_emissao_recebimento,,Data inválida — ignorada
